Year,Month,Day,Period,1
2012,1,12,8,1.244192963
2012,1,12,9,1.214904051
2012,1,12,10,1.183272027
2012,1,12,11,1.168041793
2012,1,12,12,1.118836421
2012,1,12,13,1.079003502
2012,1,12,14,1.041513695
2012,1,12,15,1.012224783
2012,1,12,16,1.008710114
2012,1,12,17,1.020425679
2012,1,12,18,1.062601711
2012,1,12,19,1.157497785
2012,1,12,20,1.169213349
2012,1,12,21,1.159840898
2012,1,12,22,1.134066655
2012,1,12,23,1.087204397
2012,1,12,24,1.020425679
2012,1,13,1,0.944274509
2012,1,13,2,0.93724517
2012,1,13,3,0.946617621
2012,1,13,4,0.954818517
2012,1,13,5,0.982935872
2012,1,13,6,1.05322926
2012,1,13,7,1.186786696
2012,1,13,8,1.253565415
2012,1,13,9,1.217247164
2012,1,13,10,1.178585801
2012,1,13,11,1.146953777
2012,1,13,12,1.097748405
2012,1,13,13,1.05322926
2012,1,13,14,1.026283461
2012,1,13,15,0.99347988
2012,1,13,16,0.99347988
2012,1,13,17,0.996994549
2012,1,13,18,1.01339634
2012,1,13,19,1.08954751
2012,1,13,20,1.087204397
2012,1,13,21,1.070802606
2012,1,13,22,1.05322926
2012,1,13,23,1.021597235
2012,1,13,24,0.974734977
2012,1,14,1,0.945446065
2012,1,14,2,0.932558944
2012,1,14,3,0.941931396
2012,1,14,4,0.945446065
2012,1,14,5,0.966534081
2012,1,14,6,1.014567896
2012,1,14,7,1.074317276
2012,1,14,8,1.131723543
2012,1,14,9,1.163355567
2012,1,14,10,1.150468446
2012,1,14,11,1.124694204
2012,1,14,12,1.05322926
2012,1,14,13,0.995822993
2012,1,14,14,0.945446065
2012,1,14,15,0.914985597
2012,1,14,16,0.893897581
2012,1,14,17,0.888039798
2012,1,14,18,0.924358049
2012,1,14,19,1.005195445
2012,1,14,20,1.026283461
2012,1,14,21,1.020425679
2012,1,14,22,1.00988167
2012,1,14,23,0.998166106
2012,1,14,24,0.961847855
2012,1,15,1,0.936073613
2012,1,15,2,0.925529605
2012,1,15,3,0.934902057
2012,1,15,4,0.944274509
2012,1,15,5,0.967705638
2012,1,15,6,1.002852332
2012,1,15,7,1.056743929
2012,1,15,8,1.111807083
2012,1,15,9,1.149296889
2012,1,15,10,1.112978639
2012,1,15,11,1.056743929
2012,1,15,12,0.980592759
2012,1,15,13,0.929044275
2012,1,15,14,0.891554468
2012,1,15,15,0.859922443
2012,1,15,16,0.84117754
2012,1,15,17,0.830633532
2012,1,15,18,0.868123339
2012,1,15,19,0.967705638
2012,1,15,20,1.004023888
2012,1,15,21,0.996994549
2012,1,15,22,0.988793654
2012,1,15,23,0.960676299
2012,1,15,24,0.905613145
2012,1,16,1,0.88101046
2012,1,16,2,0.878667347
2012,1,16,3,0.888039798
2012,1,16,4,0.907956258
2012,1,16,5,0.93724517
2012,1,16,6,1.020425679
2012,1,16,7,1.136409768
2012,1,16,8,1.196159148
2012,1,16,9,1.163355567
2012,1,16,10,1.104777744
2012,1,16,11,1.073145719
2012,1,16,12,1.00988167
2012,1,16,13,0.959504743
2012,1,16,14,0.930215831
2012,1,16,15,0.89741225
2012,1,16,16,0.882182016
2012,1,16,17,0.903270032
2012,1,16,18,0.926701162
2012,1,16,19,1.021597235
2012,1,16,20,1.052057703
2012,1,16,21,1.046199921
2012,1,16,22,1.0333128
2012,1,16,23,0.971220307
2012,1,16,24,0.909127815
2012,1,17,1,0.871638008
2012,1,17,2,0.865780226
2012,1,17,3,0.871638008
2012,1,17,4,0.892726024
2012,1,17,5,0.922014936
2012,1,17,6,1.007538558
2012,1,17,7,1.142267551
2012,1,17,8,1.207874713
2012,1,17,9,1.164527123
2012,1,17,10,1.12938043
2012,1,17,11,1.107120857
2012,1,17,12,1.067287937
2012,1,17,13,1.02979813
2012,1,17,14,0.987622098
2012,1,17,15,0.960676299
2012,1,17,16,0.954818517
2012,1,17,17,0.965362525
2012,1,17,18,1.021597235
2012,1,17,19,1.123522647
2012,1,17,20,1.146953777
2012,1,17,21,1.149296889
2012,1,17,22,1.12586576
2012,1,17,23,1.074317276
2012,1,17,24,1.012224783
2012,1,18,1,0.940759839
2012,1,18,2,0.941931396
2012,1,18,3,0.948960734
2012,1,18,4,0.97356342
2012,1,18,5,1.007538558
2012,1,18,6,1.090719066
2012,1,18,7,1.211389382
2012,1,18,8,1.279339657
2012,1,18,9,1.231305842
2012,1,18,10,1.175071132
2012,1,18,11,1.131723543
2012,1,18,12,1.064944824
2012,1,18,13,1.014567896
2012,1,18,14,0.968877194
2012,1,18,15,0.938416726
2012,1,18,16,0.931387387
2012,1,18,17,0.940759839
2012,1,18,18,0.964190968
2012,1,18,19,1.063773268
2012,1,18,20,1.079003502
2012,1,18,21,1.070802606
2012,1,18,22,1.047371477
2012,1,18,23,0.996994549
2012,1,18,24,0.930215831
2012,1,19,1,0.893897581
2012,1,19,2,0.889211355
2012,1,19,3,0.896240694
2012,1,19,4,0.913814041
2012,1,19,5,0.944274509
2012,1,19,6,1.026283461
2012,1,19,7,1.155154672
2012,1,19,8,1.227791172
2012,1,19,9,1.192644479
2012,1,19,10,1.158669341
2012,1,19,11,1.144610664
2012,1,19,12,1.093062179
2012,1,19,13,1.052057703
2012,1,19,14,1.014567896
2012,1,19,15,0.987622098
2012,1,19,16,0.982935872
2012,1,19,17,0.992308324
2012,1,19,18,1.027455017
2012,1,19,19,1.117664865
2012,1,19,20,1.135238212
2012,1,19,21,1.12938043
2012,1,19,22,1.104777744
2012,1,19,23,1.060258598
2012,1,19,24,0.99347988
2012,1,20,1,0.918500266
2012,1,20,2,0.913814041
2012,1,20,3,0.926701162
2012,1,20,4,0.938416726
2012,1,20,5,0.97356342
2012,1,20,6,1.047371477
2012,1,20,7,1.192644479
2012,1,20,8,1.260594753
2012,1,20,9,1.216075608
2012,1,20,10,1.169213349
2012,1,20,11,1.136409768
2012,1,20,12,1.082518171
2012,1,20,13,1.037999026
2012,1,20,14,1.01339634
2012,1,20,15,0.981764315
2012,1,20,16,0.977078089
2012,1,20,17,0.986450541
2012,1,20,18,1.000509219
2012,1,20,19,1.073145719
2012,1,20,20,1.077831945
2012,1,20,21,1.060258598
2012,1,20,22,1.045028364
2012,1,20,23,1.012224783
2012,1,20,24,0.964190968
2012,1,21,1,0.934902057
2012,1,21,2,0.920843379
2012,1,21,3,0.927872718
2012,1,21,4,0.931387387
2012,1,21,5,0.952475404
2012,1,21,6,0.998166106
2012,1,21,7,1.057915485
2012,1,21,8,1.111807083
2012,1,21,9,1.141095994
2012,1,21,10,1.12586576
2012,1,21,11,1.095405292
2012,1,21,12,1.020425679
2012,1,21,13,0.966534081
2012,1,21,14,0.91732871
2012,1,21,15,0.889211355
2012,1,21,16,0.868123339
2012,1,21,17,0.861094
2012,1,21,18,0.891554468
2012,1,21,19,0.960676299
2012,1,21,20,0.980592759
2012,1,21,21,0.970048751
2012,1,21,22,0.95716163
2012,1,21,23,0.940759839
2012,1,21,24,0.904441589
2012,1,22,1,0.879838903
2012,1,22,2,0.865780226
2012,1,22,3,0.869294895
2012,1,22,4,0.876324234
2012,1,22,5,0.895069137
2012,1,22,6,0.924358049
2012,1,22,7,0.975906533
2012,1,22,8,1.027455017
2012,1,22,9,1.066116381
2012,1,22,10,1.046199921
2012,1,22,11,1.006367001
2012,1,22,12,0.941931396
2012,1,22,13,0.89741225
2012,1,22,14,0.870466451
2012,1,22,15,0.842349096
2012,1,22,16,0.825947306
2012,1,22,17,0.818917967
2012,1,22,18,0.848206879
2012,1,22,19,0.9337305
2012,1,22,20,0.970048751
2012,1,22,21,0.960676299
2012,1,22,22,0.951303847
2012,1,22,23,0.920843379
2012,1,22,24,0.862265556
2012,1,23,1,0.836491314
2012,1,23,2,0.828290419
2012,1,23,3,0.832976645
2012,1,23,4,0.848206879
2012,1,23,5,0.875152677
2012,1,23,6,0.955990073
2012,1,23,7,1.075488832
2012,1,23,8,1.132895099
2012,1,23,9,1.102434631
2012,1,23,10,1.057915485
2012,1,23,11,1.041513695
2012,1,23,12,0.984107428
2012,1,23,13,0.936073613
2012,1,23,14,0.905613145
2012,1,23,15,0.875152677
2012,1,23,16,0.862265556
