Year,Month,Day,Period,1
2012,1,14,4,0.790175185
2012,1,14,5,0.813946015
2012,1,14,6,0.852880996
2012,1,14,7,0.906160443
2012,1,14,8,0.935259218
2012,1,14,9,1.001653606
2012,1,14,10,1.002883132
2012,1,14,11,0.980751669
2012,1,14,12,0.937718269
2012,1,14,13,0.9184557
2012,1,14,14,0.880340403
2012,1,14,15,0.863127043
2012,1,14,16,0.839356213
2012,1,14,17,0.840585739
2012,1,14,18,0.847143209
2012,1,14,19,0.936488744
2012,1,14,20,0.954931629
2012,1,14,21,0.938128111
2012,1,14,22,0.915586807
2012,1,14,23,0.880750245
2012,1,14,24,0.837307004
2012,1,15,1,0.813536173
2012,1,15,2,0.787716134
2012,1,15,3,0.778699612
2012,1,15,4,0.76968309
2012,1,15,5,0.790994869
2012,1,15,6,0.820913328
2012,1,15,7,0.865586095
2012,1,15,8,0.906980127
2012,1,15,9,0.950013526
2012,1,15,10,0.963948151
2012,1,15,11,0.923373803
2012,1,15,12,0.856159731
2012,1,15,13,0.834028268
2012,1,15,14,0.797552339
2012,1,15,15,0.780748821
2012,1,15,16,0.78484724
2012,1,15,17,0.788945659
2012,1,15,18,0.806978703
2012,1,15,19,0.897143921
2012,1,15,20,0.936078902
2012,1,15,21,0.94222653
2012,1,15,22,0.918045858
2012,1,15,23,0.858208941
2012,1,15,24,0.779929137
2012,1,16,1,0.730338267
2012,1,16,2,0.706977279
2012,1,16,3,0.691403287
2012,1,16,4,0.688534394
2012,1,16,5,0.715583959
2012,1,16,6,0.801650758
2012,1,16,7,0.929931273
2012,1,16,8,0.957800522
2012,1,16,9,0.958210364
2012,1,16,10,0.915586807
2012,1,16,11,0.895504554
2012,1,16,12,0.878701036
2012,1,16,13,0.873782933
2012,1,16,14,0.858208941
2012,1,16,15,0.849602261
2012,1,16,16,0.840175897
2012,1,16,17,0.844684158
2012,1,16,18,0.857389257
2012,1,16,19,0.935259218
2012,1,16,20,0.971325305
2012,1,16,21,0.964767835
2012,1,16,22,0.918865542
2012,1,16,23,0.851241628
2012,1,16,24,0.749600837
2012,1,17,1,0.718452852
2012,1,17,2,0.691403287
2012,1,17,3,0.681976923
2012,1,17,4,0.673370243
2012,1,17,5,0.703698544
2012,1,17,6,0.782388189
2012,1,17,7,0.909439178
2012,1,17,8,0.940177321
2012,1,17,9,0.93361985
2012,1,17,10,0.910668704
2012,1,17,11,0.893865186
2012,1,17,12,0.890586451
2012,1,17,13,0.893865186
2012,1,17,14,0.887307715
2012,1,17,15,0.90124234
2012,1,17,16,0.895914395
2012,1,17,17,0.911488388
2012,1,17,18,0.92706238
2012,1,17,19,1.011899653
2012,1,17,20,1.039359061
2012,1,17,21,1.030752381
2012,1,17,22,0.984030404
2012,1,17,23,0.916816332
2012,1,17,24,0.828290482
2012,1,18,1,0.791404711
2012,1,18,2,0.76763388
2012,1,18,3,0.756977991
2012,1,18,4,0.750830362
2012,1,18,5,0.783207873
2012,1,18,6,0.865995937
2012,1,18,7,0.999604396
2012,1,18,8,1.028703171
2012,1,18,9,1.015178389
2012,1,18,10,0.966407202
2012,1,18,11,0.939767479
2012,1,18,12,0.919275384
2012,1,18,13,0.906980127
2012,1,18,14,0.898373447
2012,1,18,15,0.892225818
2012,1,18,16,0.891406135
2012,1,18,17,0.895504554
2012,1,18,18,0.92501317
2012,1,18,19,0.998784713
2012,1,18,20,1.028703171
2012,1,18,21,1.014768547
2012,1,18,22,0.973374515
2012,1,18,23,0.908209652
2012,1,18,24,0.815175541
2012,1,19,1,0.751650046
2012,1,19,2,0.724600481
2012,1,19,3,0.71353475
2012,1,19,4,0.708206805
2012,1,19,5,0.736485896
2012,1,19,6,0.813126331
2012,1,19,7,0.935259218
2012,1,19,8,0.960259574
2012,1,19,9,0.954931629
2012,1,19,10,0.931570641
2012,1,19,11,0.915176965
2012,1,19,12,0.906160443
2012,1,19,13,0.909439178
2012,1,19,14,0.902881708
2012,1,19,15,0.91189823
2012,1,19,16,0.912717913
2012,1,19,17,0.921734435
2012,1,19,18,0.942636372
2012,1,19,19,1.021326017
2012,1,19,20,1.049195266
2012,1,19,21,1.039359061
2012,1,19,22,0.996325661
2012,1,19,23,0.930750957
2012,1,19,24,0.852061312
2012,1,20,1,0.823782221
2012,1,20,2,0.795093288
2012,1,20,3,0.781158663
2012,1,20,4,0.783207873
2012,1,20,5,0.816814909
2012,1,20,6,0.895914395
2012,1,20,7,1.028703171
2012,1,20,8,1.054113369
2012,1,20,9,1.036490167
2012,1,20,10,1.020506333
2012,1,20,11,0.999604396
2012,1,20,12,0.967636728
2012,1,20,13,0.949603684
2012,1,20,14,0.934439534
2012,1,20,15,0.921734435
2012,1,20,16,0.915176965
2012,1,20,17,0.916816332
2012,1,20,18,0.931570641
2012,1,20,19,0.992637084
2012,1,20,20,1.025834278
2012,1,20,21,1.009440602
2012,1,20,22,0.97665325
2012,1,20,23,0.920504909
2012,1,20,24,0.873373091
2012,1,21,1,0.811486964
2012,1,21,2,0.78689645
2012,1,21,3,0.772551983
2012,1,21,4,0.758617359
2012,1,21,5,0.779519296
2012,1,21,6,0.819683802
2012,1,21,7,0.879930561
2012,1,21,8,0.918045858
2012,1,21,9,0.979931985
2012,1,21,10,0.977882776
2012,1,21,11,0.947964317
2012,1,21,12,0.905750601
2012,1,21,13,0.885668348
2012,1,21,14,0.85165147
2012,1,21,15,0.834028268
2012,1,21,16,0.813536173
2012,1,21,17,0.820093644
2012,1,21,18,0.822962537
2012,1,21,19,0.900832498
2012,1,21,20,0.924603328
2012,1,21,21,0.904930917
2012,1,21,22,0.879110877
2012,1,21,23,0.84304479
2012,1,21,24,0.793863762
2012,1,22,1,0.756158307
2012,1,22,2,0.7286989
2012,1,22,3,0.715583959
2012,1,22,4,0.706567437
2012,1,22,5,0.718862694
2012,1,22,6,0.745502418
2012,1,22,7,0.783207873
2012,1,22,8,0.826651114
2012,1,22,9,0.872963249
2012,1,22,10,0.900422656
2012,1,22,11,0.880340403
2012,1,22,12,0.830339691
2012,1,22,13,0.822142853
2012,1,22,14,0.802880284
2012,1,22,15,0.800831074
2012,1,22,16,0.811896806
2012,1,22,17,0.81722475
2012,1,22,18,0.82583143
2012,1,22,19,0.897143921
2012,1,22,20,0.928701747
2012,1,22,21,0.92706238
2012,1,22,22,0.897143921
2012,1,22,23,0.838126687
2012,1,22,24,0.751240204
2012,1,23,1,0.693042654
2012,1,23,2,0.665583247
2012,1,23,3,0.645910836
2012,1,23,4,0.641812417
2012,1,23,5,0.663124196
2012,1,23,6,0.740174473
2012,1,23,7,0.867225462
2012,1,23,8,0.898373447
2012,1,23,9,0.905340759
2012,1,23,10,0.878291194
2012,1,23,11,0.872553407
2012,1,23,12,0.86681562
2012,1,23,13,0.86886483
2012,1,23,14,0.861487676
2012,1,23,15,0.858618782
2012,1,23,16,0.852880996
2012,1,23,17,0.858208941
2012,1,23,18,0.863946727
2012,1,23,19,0.93361985
2012,1,23,20,0.970095779
2012,1,23,21,0.960259574
2012,1,23,22,0.913127755
2012,1,23,23,0.84304479
2012,1,23,24,0.740174473
2012,1,24,1,0.691813129
2012,1,24,2,0.664353721
2012,1,24,3,0.652058464
2012,1,24,4,0.643451784
2012,1,24,5,0.67050135
2012,1,24,6,0.745502418
2012,1,24,7,0.877061668
2012,1,24,8,0.909029336
2012,1,24,9,0.896734079
2012,1,24,10,0.876241984
2012,1,24,11,0.861077834
2012,1,24,12,0.857389257
2012,1,24,13,0.861897518
2012,1,24,14,0.867225462
2012,1,24,15,0.881569929
2012,1,24,16,0.880340403
2012,1,24,17,0.892225818
2012,1,24,18,0.90124234
2012,1,24,19,0.971735147
2012,1,24,20,1.004112657
2012,1,24,21,0.996325661
2012,1,24,22,0.947554475
2012,1,24,23,0.884438822
2012,1,24,24,0.797962181
2012,1,25,1,0.76312562
2012,1,25,2,0.740584315
2012,1,25,3,0.729108742
2012,1,25,4,0.727879216
2012,1,25,5,0.759027201
2012,1,25,6,0.837716845
2012,1,25,7,0.966407202
2012,1,25,8,0.995096135
2012,1,25,9,0.986489456
2012,1,25,10,0.95288242
2012,1,25,11,0.932390325
2012,1,25,12,0.91640649
2012,1,25,13,0.905750601
2012,1,25,14,0.902471866
2012,1,25,15,0.899193131
2012,1,25,16,0.902881708
2012,1,25,17,0.906570285
2012,1,25,18,0.931980483
2012,1,25,19,0.995505977
2012,1,25,20,1.036080326
2012,1,25,21,1.024604752
2012,1,25,22,0.985669772
2012,1,25,23,0.922554119
2012,1,25,24,0.836897162
2012,1,26,1,0.787716134
2012,1,26,2,0.76107641
2012,1,26,3,0.747551627
2012,1,26,4,0.745092576
2012,1,26,5,0.771732299
2012,1,26,6,0.844684158
2012,1,26,7,0.968456412
2012,1,26,8,0.993456768
2012,1,26,9,0.987718981
2012,1,26,10,0.961898941
2012,1,26,11,0.946324949
2012,1,26,12,0.93566906
2012,1,26,13,0.932800167
2012,1,26,14,0.931980483
2012,1,26,15,0.940587163
2012,1,26,16,0.942636372
2012,1,26,17,0.948374159
2012,1,26,18,0.963948151
2012,1,26,19,1.030752381
2012,1,26,20,1.062720049
2012,1,26,21,1.051244476
2012,1,26,22,1.00903076
2012,1,26,23,0.945915107
2012,1,26,24,0.867225462
2012,1,27,1,0.839766055
2012,1,27,2,0.816405067
2012,1,27,3,0.802470442
2012,1,27,4,0.806978703
2012,1,27,5,0.839766055
2012,1,27,6,0.915586807
2012,1,27,7,1.059031472
2012,1,27,8,1.08444167
2012,1,27,9,1.062720049
2012,1,27,10,1.038539377
2012,1,27,11,1.010670128
2012,1,27,12,0.972554831
2012,1,27,13,0.940587163
2012,1,27,14,0.929111589
2012,1,27,15,0.914357281
2012,1,27,16,0.904521075
2012,1,27,17,0.898783289
2012,1,27,18,0.904930917
2012,1,27,19,0.965587519
2012,1,27,20,1.005752025
2012,1,27,21,0.990997716
2012,1,27,22,0.9614891
2012,1,27,23,0.915996649
2012,1,27,24,0.866405779
2012,1,28,1,0.827060956
2012,1,28,2,0.80410981
2012,1,28,3,0.789355501
2012,1,28,4,0.777060244
2012,1,28,5,0.801240916
2012,1,28,6,0.837307004
2012,1,28,7,0.898783289
2012,1,28,8,0.935259218
2012,1,28,9,0.980751669
2012,1,28,10,0.969276096
2012,1,28,11,0.940997005
2012,1,28,12,0.89468487
2012,1,28,13,0.880750245
2012,1,28,14,0.850012103
2012,1,28,15,0.832388901
2012,1,28,16,0.816814909
2012,1,28,17,0.821323169
2012,1,28,18,0.815995225
2012,1,28,19,0.88402898
2012,1,28,20,0.913947439
2012,1,28,21,0.893865186
2012,1,28,22,0.868045146
2012,1,28,23,0.833208585
2012,1,28,24,0.782388189
2012,1,29,1,0.737715422
2012,1,29,2,0.709026489
2012,1,29,3,0.692632813
2012,1,29,4,0.684435975
2012,1,29,5,0.691403287
2012,1,29,6,0.709846172
2012,1,29,7,0.745092576
2012,1,29,8,0.788535817
2012,1,29,9,0.837307004
2012,1,29,10,0.867635304
2012,1,29,11,0.857799099
2012,1,29,12,0.81927396
2012,1,29,13,0.818454276
2012,1,29,14,0.808618071
2012,1,29,15,0.814765699
2012,1,29,16,0.826241272
2012,1,29,17,0.829110166
2012,1,29,18,0.832798743
2012,1,29,19,0.895504554
2012,1,29,20,0.927472222
2012,1,29,21,0.921324593
2012,1,29,22,0.891815976
2012,1,29,23,0.83443811
2012,1,29,24,0.743043366
2012,1,30,1,0.688534394
2012,1,30,2,0.656566725
2012,1,30,3,0.636894314
2012,1,30,4,0.632795895
2012,1,30,5,0.652058464
2012,1,30,6,0.731157951
2012,1,30,7,0.872553407
2012,1,30,8,0.907389969
2012,1,30,9,0.904111233
2012,1,30,10,0.881160087
2012,1,30,11,0.879110877
2012,1,30,12,0.874602617
2012,1,30,13,0.878701036
2012,1,30,14,0.875832142
2012,1,30,15,0.8754223
2012,1,30,16,0.869274672
2012,1,30,17,0.87747151
2012,1,30,18,0.879520719
2012,1,30,19,0.945505265
2012,1,30,20,0.991407558
2012,1,30,21,0.986899297
2012,1,30,22,0.942636372
2012,1,30,23,0.874192775
2012,1,30,24,0.772551983
2012,1,31,1,0.715174117
2012,1,31,2,0.6856655
2012,1,31,3,0.676648978
2012,1,31,4,0.67050135
2012,1,31,5,0.695911548
2012,1,31,6,0.772551983
2012,1,31,7,0.905340759
2012,1,31,8,0.942636372
2012,1,31,9,0.927882064
2012,1,31,10,0.908619494
2012,1,31,11,0.891815976
2012,1,31,12,0.883209296
2012,1,31,13,0.881569929
2012,1,31,14,0.883209296
2012,1,31,15,0.890586451
2012,1,31,16,0.888537241
2012,1,31,17,0.899193131
2012,1,31,18,0.912308071
2012,1,31,19,0.978702459
2012,1,31,20,1.022145701
2012,1,31,21,1.016817756
2012,1,31,22,0.971735147
2012,1,31,23,0.908619494
2012,1,31,24,0.824192063
2012,2,1,1,0.777879928
2012,2,1,2,0.752059888
2012,2,1,3,0.740994157
2012,2,1,4,0.737715422
2012,2,1,5,0.766404355
2012,2,1,6,0.845913684
2012,2,1,7,0.974194198
2012,2,1,8,1.003702815
2012,2,1,9,0.996325661
2012,2,1,10,0.970915463
2012,2,1,11,0.955341471
2012,2,1,12,0.945505265
2012,2,1,13,0.936898586
2012,2,1,14,0.930750957
2012,2,1,15,0.937308427
2012,2,1,16,0.939357637
2012,2,1,17,0.95083321
2012,2,1,18,0.975013882
2012,2,1,19,1.041818112
2012,2,1,20,1.088540089
2012,2,1,21,1.080343251
2012,2,1,22,1.046326373
2012,2,1,23,0.988128823
2012,2,1,24,0.907389969
2012,2,2,1,0.863536885
2012,2,2,2,0.838536529
2012,2,2,3,0.824601905
2012,2,2,4,0.823782221
2012,2,2,5,0.850831786
2012,2,2,6,0.924193487
2012,2,2,7,1.052883843
2012,2,2,8,1.072966097
2012,2,2,9,1.059441314
2012,2,2,10,1.025014594
2012,2,2,11,1.004932341
2012,2,2,12,0.990178033
2012,2,2,13,0.973784357
2012,2,2,14,0.969685938
2012,2,2,15,0.974194198
2012,2,2,16,0.970915463
2012,2,2,17,0.971325305
2012,2,2,18,0.988948507
2012,2,2,19,1.052883843
2012,2,2,20,1.096736927
2012,2,2,21,1.08239246
2012,2,2,22,1.044277164
2012,2,2,23,0.986079614
2012,2,2,24,0.902881708
2012,2,3,1,0.859438466
2012,2,3,2,0.835667636
2012,2,3,3,0.823372379
2012,2,3,4,0.827470798
2012,2,3,5,0.856569573
2012,2,3,6,0.928701747
2012,2,3,7,1.072556255
2012,2,3,8,1.099195978
2012,2,3,9,1.069687361
2012,2,3,10,1.044687005
2012,2,3,11,1.015998072
2012,2,3,12,0.975833566
2012,2,3,13,0.936898586
2012,2,3,14,0.92706238
2012,2,3,15,0.913947439
2012,2,3,16,0.903701392
2012,2,3,17,0.897143921
2012,2,3,18,0.906570285
2012,2,3,19,0.963538309
2012,2,3,20,1.00903076
2012,2,3,21,0.996735503
2012,2,3,22,0.970095779
2012,2,3,23,0.929111589
2012,2,3,24,0.881979771
2012,2,4,1,0.845913684
2012,2,4,2,0.823372379
2012,2,4,3,0.809847596
2012,2,4,4,0.800831074
2012,2,4,5,0.827470798
2012,2,4,6,0.863536885
2012,2,4,7,0.929111589
2012,2,4,8,0.963948151
2012,2,4,9,0.995915819
2012,2,4,10,0.98321072
2012,2,4,11,0.952472578
2012,2,4,12,0.900012814
2012,2,4,13,0.88607819
2012,2,4,14,0.855749889
2012,2,4,15,0.840175897
2012,2,4,16,0.820093644
2012,2,4,17,0.825421588
2012,2,4,18,0.814765699
2012,2,4,19,0.877061668
2012,2,4,20,0.912717913
2012,2,4,21,0.895094712
2012,2,4,22,0.870914039
2012,2,4,23,0.840175897
2012,2,4,24,0.787716134
2012,2,5,1,0.742223683
2012,2,5,2,0.715174117
2012,2,5,3,0.699600125
2012,2,5,4,0.692632813
2012,2,5,5,0.700009967
2012,2,5,6,0.718862694
2012,2,5,7,0.758617359
2012,2,5,8,0.805339335
2012,2,5,9,0.843454632
2012,2,5,10,0.865176253
2012,2,5,11,0.852471154
2012,2,5,12,0.815585383
2012,2,5,13,0.811077122
2012,2,5,14,0.805339335
2012,2,5,15,0.815585383
2012,2,5,16,0.827470798
2012,2,5,17,0.828290482
2012,2,5,18,0.825421588
2012,2,5,19,0.879930561
2012,2,5,20,0.91640649
2012,2,5,21,0.911078546
2012,2,5,22,0.883619138
2012,2,5,23,0.831159375
2012,2,5,24,0.745092576
2012,2,6,1,0.697550915
2012,2,6,2,0.664763563
2012,2,6,3,0.645500994
2012,2,6,4,0.643861626
2012,2,6,5,0.660665144
2012,2,6,6,0.736076054
2012,2,6,7,0.873373091
2012,2,6,8,0.909439178
2012,2,6,9,0.90984902
2012,2,6,10,0.89263566
2012,2,6,11,0.891815976
2012,2,6,12,0.88607819
2012,2,6,13,0.88402898
2012,2,6,14,0.878291194
2012,2,6,15,0.876241984
2012,2,6,16,0.869684514
2012,2,6,17,0.876241984
2012,2,6,18,0.874192775
2012,2,6,19,0.942636372
2012,2,6,20,0.997965029
2012,2,6,21,0.994276452
2012,2,6,22,0.95288242
2012,2,6,23,0.884848664
2012,2,6,24,0.785666924
2012,2,7,1,0.738535105
2012,2,7,2,0.708616647
2012,2,7,3,0.697960757
2012,2,7,4,0.691403287
2012,2,7,5,0.716813485
2012,2,7,6,0.790585027
2012,2,7,7,0.922963961
2012,2,7,8,0.956980839
2012,2,7,9,0.934029692
2012,2,7,10,0.910668704
2012,2,7,11,0.896734079
2012,2,7,12,0.88607819
2012,2,7,13,0.881569929
2012,2,7,14,0.880750245
2012,2,7,15,0.880750245
2012,2,7,16,0.881569929
2012,2,7,17,0.886897874
2012,2,7,18,0.903701392
2012,2,7,19,0.96804657
2012,2,7,20,1.025014594
2012,2,7,21,1.01763744
2012,2,7,22,0.972964673
2012,2,7,23,0.90984902
2012,2,7,24,0.823782221
2012,2,8,1,0.768043722
2012,2,8,2,0.736076054
2012,2,8,3,0.725420165
2012,2,8,4,0.719272536
2012,2,8,5,0.745092576
2012,2,8,6,0.820503486
2012,2,8,7,0.947554475
2012,2,8,8,0.974194198
2012,2,8,9,0.96599736
2012,2,8,10,0.951243052
2012,2,8,11,0.945095424
2012,2,8,12,0.943046214
2012,2,8,13,0.947144633
2012,2,8,14,0.949193843
2012,2,8,15,0.967636728
2012,2,8,16,0.973374515
2012,2,8,17,0.986899297
2012,2,8,18,1.001243764
