Year,Month,Day,Period,1
2012,1,14,16,0.771560093
2012,1,14,17,0.76789182
2012,1,14,18,0.814203767
2012,1,14,19,0.894752929
2012,1,14,20,0.896434221
2012,1,14,21,0.878245701
2012,1,14,22,0.844314175
2012,1,14,23,0.791429906
2012,1,14,24,0.733501761
2012,1,15,1,0.671141119
2012,1,15,2,0.647297345
2012,1,15,3,0.629567358
2012,1,15,4,0.630178737
2012,1,15,5,0.639655109
2012,1,15,6,0.670376896
2012,1,15,7,0.705836868
2012,1,15,8,0.741449686
2012,1,15,9,0.769420267
2012,1,15,10,0.809159892
2012,1,15,11,0.814662301
2012,1,15,12,0.81787204
2012,1,15,13,0.79158275
2012,1,15,14,0.764682081
2012,1,15,15,0.749397611
2012,1,15,16,0.738087102
2012,1,15,17,0.748022008
2012,1,15,18,0.805185929
2012,1,15,19,0.889097675
2012,1,15,20,0.899032581
2012,1,15,21,0.880385527
2012,1,15,22,0.840340213
2012,1,15,23,0.774616988
2012,1,15,24,0.697888943
2012,1,16,1,0.636903904
2012,1,16,2,0.615047111
2012,1,16,3,0.612143061
2012,1,16,4,0.62054952
2012,1,16,5,0.67052974
2012,1,16,6,0.765904839
2012,1,16,7,0.900102494
2012,1,16,8,0.941676255
2012,1,16,9,0.914011363
2012,1,16,10,0.930824281
2012,1,16,11,0.937855137
2012,1,16,12,0.927156008
2012,1,16,13,0.908356108
2012,1,16,14,0.890473277
2012,1,16,15,0.884359489
2012,1,16,16,0.882372508
2012,1,16,17,0.880232682
2012,1,16,18,0.918749549
2012,1,16,19,0.996241816
2012,1,16,20,0.980193122
2012,1,16,21,0.925321871
2012,1,16,22,0.860515714
2012,1,16,23,0.759332517
2012,1,16,24,0.674350858
2012,1,17,1,0.611837372
2012,1,17,2,0.586006616
2012,1,17,3,0.572709126
2012,1,17,4,0.576530244
2012,1,17,5,0.618104005
2012,1,17,6,0.724483923
2012,1,17,7,0.87335467
2012,1,17,8,0.908203264
2012,1,17,9,0.898726892
2012,1,17,10,0.91034309
2012,1,17,11,0.92043084
2012,1,17,12,0.919055238
2012,1,17,13,0.901019562
2012,1,17,14,0.892613103
2012,1,17,15,0.876258719
2012,1,17,16,0.87855139
2012,1,17,17,0.878857079
2012,1,17,18,0.91783248
2012,1,17,19,0.992420699
2012,1,17,20,0.987682513
2012,1,17,21,0.948707112
2012,1,17,22,0.888333451
2012,1,17,23,0.80228188
2012,1,17,24,0.722649786
2012,1,18,1,0.696666186
2012,1,18,2,0.6731281
2012,1,18,3,0.669154138
2012,1,18,4,0.673280945
2012,1,18,5,0.716383153
2012,1,18,6,0.83407358
2012,1,18,7,0.990128028
2012,1,18,8,1.02329533
2012,1,18,9,0.997158885
2012,1,18,10,0.995783282
2012,1,18,11,1.001438536
2012,1,18,12,0.976219159
2012,1,18,13,0.934951088
2012,1,18,14,0.918443859
2012,1,18,15,0.899491115
2012,1,18,16,0.903006544
2012,1,18,17,0.913705673
2012,1,18,18,0.956502192
2012,1,18,19,1.036134285
2012,1,18,20,1.019779902
2012,1,18,21,0.98370855
2012,1,18,22,0.920583685
2012,1,18,23,0.822151692
2012,1,18,24,0.734724518
2012,1,19,1,0.659983455
2012,1,19,2,0.632777097
2012,1,19,3,0.621160899
2012,1,19,4,0.626357619
2012,1,19,5,0.666708623
2012,1,19,6,0.776145435
2012,1,19,7,0.922417822
2012,1,19,8,0.955890813
2012,1,19,9,0.943204702
2012,1,19,10,0.956196502
2012,1,19,11,0.966589943
2012,1,19,12,0.956502192
2012,1,19,13,0.930824281
2012,1,19,14,0.925474716
2012,1,19,15,0.914469897
2012,1,19,16,0.922570666
2012,1,19,17,0.925780405
2012,1,19,18,0.964755806
2012,1,19,19,1.03628713
2012,1,19,20,1.03628713
2012,1,19,21,1.000215779
2012,1,19,22,0.929601523
2012,1,19,23,0.836519095
2012,1,19,24,0.750926058
2012,1,20,1,0.701710061
2012,1,20,2,0.669001293
